Ңинакина ачин он-да эдеӈэ биврэ.	Нельзя без собак.	1
Умукэн-дэ экспедиция севернайдула полюстула, тыкин большевикилди давдывучала, исмудяна ӈинакина ачин эчэн ӈэнэрэ, умукэмэт ӈэнэ дюкэмэлэ странала ӈинакина ачин эдеӈэ ӈэнэврэ.	Ни одна экспедиция к северному полюсу, теперь уже завоеванному большевиками, не обошлась без собак, никакой поход в ледяную страну немыслим без них.	1
Нямадил бэел дюкэчилду ламулду кораблилвар сукчавканим, сокоривуӈкитын.	Сотни людей, потерпевших кораблекрушение в ледяном море и затерявшихся, спасали.	1
Тарилва бэелвэ умукэнду самолетылнун ӈинакир-да анӈкитын.	Их наряду с самолетами, спасали на собаках.	1
Таравэр мир упкачин кэнеӈикин.	Это восхитило весь мир.	1
Дюкэдук челюскинецылва лукивдяракин кэтэвэ хэгдывэ хававэ очатын ӈинакир.	Подготовка к снятию челюскинцев со льдины свершилась при помощи собачьих упряжек.	1
Ургэпчу, горово бензинма дюгувдечэн, туги-дэ бэелвэ мэрвэтын, хэлэкэлвэ авудулва самолетыл дяритын горово дюгувдечетын.	Нужно было выполнять сложную, упорную и длительную работу по доставке горючего, личного состава, запасных частей для самолетов.	1
Эрэ упкатван дюгучэтын ӈинакир.	Все это везли собаки.	1
Упкат исследователил, эчэл полюсва иста, упкат путешественникил дюкэлду кэйгэл мэнӈилвэр ӈинакирвар девнэл, маначатын.	Все исследователи, не дошедшие до полюса, все путешественники, так или иначе заплутавшиеся в ледяных областях, все кончали тем, что съедали своих собак.	1
Севернаил ӈинакир дюлэски интын эрумэмэ (бумэрдеӈэл).	Дальнейшая жизнь северных собак незавидна, они обречены на смерть [нет в оригинале].	1
Тар упкаттук ӈинакирдук элэ умукэн ӈинакин кутучи бичэн.	Впрочем, одной из них на вечных льдах улыбнулось неслыханное, завидное для всякой собаки счастье.	1
Эр ӈинакин бичэн "Веселый" (Сэвдепчу) гэрбичи — папанинъя ӈинакинтын.	Это необыкновенная собака — "Веселый" — собака папанинцев.	1
Тар ӈинакин мэнин болдо коӈномо гогомон идук-тэ, юнэн эчэ саврэ.	Это крупная черная лайка совершенно неизвестного происхождения.	1
Веселый егинмэ бегалва дюкэду бидечэн.	Веселый девять месяцев провел на льдине.	1
Нуӈан эр дюкэ эендеривэн упкачин мир аямамат хэрипчэ леривэн эчэн сарэ.	Он не подозревал, что за движением этой льдины с напряженным вниманием следит весь мир.	1
Ңинакин "Веселый" авадыл-да ургэсие эчэн мэндуви ируктара, эва-да эчэн хивина, илэ-дэ эчэн хэлинчэрэ.	Никаких тяжестей на себе "Веселый" не таскал, никуда не торопился, ни о чем не заботился.	1
"Веселыйвэ" аямамат улидечэтын.	Кормили "Веселого" так, что хоть отбавляй.	1
Веселый эчэн сарэ экумава-да ирэксэ гириптулалван, доӈоточолво, кит гирамналван.	Какие там обрывки шкур, раук, промерзшие ребра китов!	1
Веселый умнэкэн банкалду арамакан ӈолчавэ уллэвэ 40 кг девдечэн.	Веселому как-то пришлось доедать 40 кг слегка испортившегося в жестянках мяса.	1
Веселый дыӈӈилэктэдеӈкин, микчасудяӈкин, амакалвэ асактадяӈкин, сомат гогодеӈкин халдун эӈэни гоголиӈ- кин, тали арамакан иктувуӈкин.	Оправдывая свою кличку, "Веселый" бегал, прыгал, гонялся за медведями, лаял. Иногда чересчур много лаял, за что получал дружеские колотушки.	1
Урумкунди гунми: „Веселый" эр папанинецыл ӈинакинтын, нуӈарӈитын савдери эендериӈдутын дюкэӈдутын бидечэ.	Короче: „Веселый" — это собака папанинцев на их знаменитой дрейфующей льдине.	1
Ңинакинду "Веселыйду" эендери дюкэ муданин бичэн московскайду зоопаркту.	Для "Веселого" дрейф закончился в Московском зоопарке.	1
Часки эдеӈэ эенмудерэ, кэтэт аят элэничидук хитэнмэ эдеӈэ часки ӈэнэвдерэ.	Дальше плыть некуда и незачем от вполне обеспеченного всяким благополучием существования.	1
Эми-вал "Веселый" клеткадун, дюкандун, бикиттун (конурадун) слава килдэсонин эласа-да чулалэдедеӈан: эр гирки, сониӈилва этэемни дюкэду аямамава подвигва очалвэ.	Но отблеск славы будет всегда сиять на клетке, будке, конуре "Веселого": это спутник, сторож героев, свершивших во льдах удивительный подвиг.	1
Культурнаит ӈинакинма дявучандули.	За культурное собаководство.	1
Экун бисилин.	То, что существует.	1
Бурду Диксонду хуктывуктэвур ӈинакир питомникитын бисин.	На о. Диксон есть питомник ездовых собак.	1
Экспедиция бирала Индигиркала тадук Всесоюзнай Арктическай институт экспедициян бирала Таймырдула гиркудяча эр питомниктук ӈинакира эетчэтын.	Экспедиция на р. Индигирку и экспедиция Всесоюзного Арктического института на р. Таймыр, собираясь в путь, сделали этому питомнику заказ на 300 собак.	1
Питомник элэ 60 ӈинакирва бучэн.	Питомник смог предоставить только 60.	1
Эр эчэ хэгды питомник биси, тадук нуӈанӈин деньгилин угукур.	Небольшой питомник и средства его скромны.	1
Эр элэкэсипты ая опыт.	Но это первый положительный опыт. 	1
Нуӈанман сот кэневдедеӈэ.	Его всячески следует приветствовать.	1
Бурду Диксонду бисиду питомникту бисил ӈинакир татыгамнилтын тэдет тылчэн.	В питомнике на о. Диксон пришли к правильному выводу.	1
Путавучадирилва ӈинакирва, тадук толгокиду татыгатчэнэл ӈинакирва эвкил идакара.	Не нужно бить собак ни в упряжке, ни при обучении их езде.	1
60 анӈанилва амаски элэкэсмэмэ В. Л. Дуров бэйӈэлдули гунчэн: бэе бэйӈэлвэ дулумнут татыгалми эдеӈэ юрэчэлди эллалди татыгаврэ, гидана эдеӈэ татыгаврэ, туги-дэ демут, тэрэгэнэ (идакана) эдеӈэ татыгаврэ.	Так лет 60 назад впервые в зверином мире В. Л. Дуров выступил с новостью: не нужны при укрощении зверей издревле принятые,способы, ни раскаленные угли, ни вилы, ни голод, ни даже бич.	1
Авады-да меву бэйӈэ алтачинма аявувки.	Самый лютый зверь ценит ласку.	1
Авады-да меву бэйӈэ тогое-до, сэлэе-дэ ачин беэвэ долчачиливки.	Она покоряется человеку без помощи огня и железа.	1
Алапчува дептылэвэ буми онтыкир харпукачиливки.	А за лакомый кусочек легко пускается на забавные штуки.	1
Упкат саритын бэйӈэлвэ торгуйдяча К. Гагенбек инми упкаттун кэтэвэ тысячалва индерилвэ бэйӈэлвэ упкаттук страналдук униедегэн-дэ унитчэчэн-дэ.	Известный торговец зверьем К. Гагенбек купил и продал в течение долгой жизни тысячи живых диковинок из всех стран света.	1
Нуӈан Дуров гуннэвэн (нинэвэн) аят кэнедечэн.	Он с восторгом приветствовал открытие Дурова.	1
Нуӈан город Гамбург дагадун "Авадытыкир бэйӈэл бикитвэтын" очан.	Он построил под Гамбургом свой "Рай для животных".	1
Нуӈан тариӈдуви эӈкин тэрэгэрэ, туги-дэ эӈкин клеткаду нэкчэрэ.	Это зверинец даже без клеток, не только без битья.	1
Московский зоопарк омактан хан элэли тара урэрэн.	Московский зоопарк в новой своей части точная копия "Рая".	1
Дуров-дэ, Гагенбек-та бэйӈэӈилвэр эӈкитын одёро.	Ни Дуров, ни Гагенбек не страдали слезливой чувствительностью.	1
Гагенбек мэнӈилви бэйӈэӈилви иргитчэӈкин унитчэдэви.	Гагенбек воспитывал своих животных на продажу.	1
Дуров, энэ карат-та, иргитчэӈкин инемупчулэ эла-вал ичэвкэтчэдэви.	А Дуров смотрел на своих питомцев как на средство давать интересное представление.	1
Гагенбек эсидуви сарэ городту тигр клеткал иӈкин.	Гагенбек в незнакомом городе спокойно входил в клетку тигра.	1
Тар клеткаду нуӈан бунэн (унинэн) тигр биӈкин.	Тигра в этой клетке он продал сюда несколько лет назад.	1
Тар тигр бэе холоктон гиркин (сарин) биӈкин. 	Это был его старый приятель в полосатой шкуре.	1
Клеткалэ инэ Гагенбек тигр сарилван турэрвэ турэчилиӈкин.	Гагенмек кричал приветствие, давно знакомое.	1
Бэел нуӈарватын ичэтчэрил дивэлиӈкитын (адулалиӈкитын).	Пораженная толпа ахала от ужаса и удивления.	1
Тигр аливувчавэ ӈалэвэ чивулиӈкин, урувсипчут чиӈэденэ, холоктоло гиркилэви дагамаӈкин.	Тигр лизал протянутую ему руку и, радостно мяукая, полз у ног своего бывшего повелителя.	1
Дуров циркилду кэтэмэмэлвэ бэйӈэлвэ ичэвкэтчэӈкин.	У Дурова было множестве цирковых номеров с животными.	1
Тар бэйӈэӈилдукин: лев муринду угучадяна ӈэнэдеӈкин, тэпэрэкэр кошкалду, иргичилду хукутэлдивэр хуклэсиниӈкитын (гисусиниӈкитын).	Лев ехал верхом на лошади, крысы ложились спать на животе у кошки.	1
Мевул игдямал иргичил чурбулдыдяӈкитын сэсиндивэр ӈинакиргачир девдэвэр эетчэнэл.	Волки, лютые, серые волки, теснились ласковой стаей, выпрашивая подачку, как собачонки.	1
Бурду Диксонду бисиду питомникту хуктывуктэвурвэ ӈинакирва этэрэктын идакадями, ӈинакир идакавнал иргивчэлдук аятмарит халивкил очатын.	В питомнике на о. Диксон, как сказано выше, не стали бить ездовых собак, и собаки стали служить лучше, чем воспитанные битьем.	1
Эдувэр ӈинакир тэрэгэвдеӈэдук (идакавдяӈадук) аят уливулчэтын, иӈинду эдэвэр доӈотот-то дючил очатын.	Здесь собаки вместо побоев получили правильный корм и некоторую защиту от чрезмерного холода.	1
Тэде-дэ аивукир ӈинакир толгокилва эӈэситмэрит демукирдук доӈототчорилдук ӈананакирдук ирусиӈатын, каӈкитмарит хуктывкил очатын.	Нисколько не удивительно, что сытые собаки потянули нарты сильней, побежали быстрей, чем истомленные голодом и холодом.	1
Тадук омактал ӈинакир, тэрэгэнмэ (идаканма) эсил сарэ, аят долчачивкил ипкэнмэ, дулумнул.	Кроме того, собаки новых поколений, не знающие побоев, послушны установленным командам, ручны.	1
Нуӈартын, иргичи ичэдэнмэн урэденэл, каӈалил эчэл биси.	Они, сохранив свой волчий вид, утратили дикую свирепость, только вредную в ездовой собаке.	1
Аямама питомник, иргидери, кэтэӈдери хуктывуктэвулэ ӈинакира эчэ хэгды биси.	Замечательный питомник, ставя своей целью воспитание и разведение ездовых собак, к сожалению, невелик.	1
Нуӈан хавалдяран элэ станцияду "Убеко-Сибирь" гэрбичиду.	Он обслуживает только радиостанцию "Убеко-Сибирь".	1
1925 анӈаниду эр станция начальникин этэечимнинун умукэнду 80 килограммил тэвучил бинэл наданди ӈинакирди худендулэ "Дюр амакал" гэрбичилэ хус- китанэ 140 километрилвэ 24 часилдули гиркучатын. 	В 1925 г. начальник этой станции вместе со сторожем и с грузом в 80 кг на 7 собаках проехали к мысу "Двух медведей" и обратно в оба конца 140 км в 24 часа.	1
Тар-мал ӈинакир амакавэ тадук каюрвэ 400 килограмма ургэсичивэ умукэнду дыӈӈилэнмэт ӈэнэвчэтын.	Те же собаки везли рысью медведя весом 400 кг вместе с каюром.	1
Эрит-тэ тыливгэр ӈинакир питомникилдулитын улгурил этэвдерэ.	На этом, к сожалению, кончаются сколько-нибудь обстоятельные сведения о собачьих питомниках.	1
Гольчихаду госторг факториядун, бурдук Диксондук югтыки километрилди, 20 ӈинакир бисин.	При фактории Госторга в Гольчихе, что на 400 км к югу от о. Диксона, имеется 20 собак.	1
Туги-дэ тарилва ӈинакирва омактат дявучадяра.	Держат их также по-новому.	1
Бира Омолон, Енисейду даптудяриду бидеридукин питомниктукин ады-вал ӈинакирва Сагастырскайду бэюмэчинды промысловайду станцияду бисилэ Якут- пушнина питомниктулан аливчан.	Питомник на р. Омолон, впадающей в Енисей, передал несколько собак питомнику Якутпушнины при Сагастырской охотничье-промысловой станции.	1
Эми-вал эрилдули питомникилдули тэдел улгурил ачир.	Однако точных сведений об этих питомниках не удалось найти.	1
Упкат экспедидиял отчетылдутын элэ ӈинакир таӈулитын гунмувдерэн, тадук эди-да эчэ гунмувдерэ.	В отчетах всех экспедиций только упоминается, что было столько-то собак и — больше ни слова.	1
Хуктывуктэвурдули ӈинакирдули авадыл-да тавувчал улгурил ачир.	Никакого сборника, куда стекались бы хотя главнейшие сведения о ездовых собаках, не существует.	1
Полярнаил станциял 50-дук кэтэтмэр.	Полярных станций свыше 50.	1
Тарил станциял кэтэвэ научнаилва хавалвэ ӈэнэвдерэ.	Они ведут огромную научную работу.	1
Станциял ӈинакичил дыпкэки.	Для своих нужд станции обеспечены собаками.	1
Станциялду ады ӈинакир биси?	Но сколько собак станция держит?	1
Хэлэкэе эдеӈэл-гу омакталдула питомникилдули уӈнэ?	Не располагают ли возможностью направить избыток собак в новые питомники?	1
Таливар ӈи-дэ эчэ сарэ.	Нигде не сообщено.	1
Иркутскту хэгды ӈинакирды питомник бисин.	В Иркутске есть большой питомник собак.	1
Эр питомникту биси улумэр, упкатван бэйӈэлвэ бэюмэтчивкил ӈинакир.	Это лайки, промысловые собаки всей тайги.	1
Тар ӈинакир уралдыдук урэдук Охотскаймакла ламумакла бисилвэ бэйӈэлвэ бэюмэтчэӈэл.	Это собаки со всего материка от Уральских гор до Охотского моря.	1
Улумэсэл авадытыкир биси.	Лаек множество пород.	1
Бивкил коӈномол, багдамал, игдямал, хэрэмэл багдамал есачил, лэрбэлэ сечил, бивкил мансийскаил, хантыйскаил, нивхскаил тадук хуӈтул кэтэмэмэл.	Бывают черные, белые, серые, светлопесочные с белыми глазами, рыжие, желтые, всякие, разных размеров, с ушами стоячими, наполовину висячими, мансийские, хантыйские, нивхские и еще множество разных пород лайки.	1
Ңинакин гогомон бэйӈэвэ, дэгивэ элэ эвки амтара, нуӈан туги-дэ нуӈарватын долдывки тадук ичэвки.	Лайка не только чует зверей и птиц, но и слышит и видит их [нет в оригинале].	1
Таргачир ӈинакир тамурамамал, аямамал бивкил.	Такие собаки очень ценны, очень хороши [нет в оригинале].	1
Вогульскай ӈинакин гогомон иманнагачин багдама, коӈномол есачил биси.	Вогульская лайка белая как снег, с черными глазами.	1
Нуӈан дюду бивкэдук ӈи- накиндук гудеӈутмэр.	Она может быть удивительной красоты комнатной собакой.	1
Нуӈан мэнин урумкун, дучама (чистай), дулумну.	Так она послушна, кротка, чиста.	1
Гогомонду бэюмэнин бивки.	Лайка промысловая собака [нет в оригинале].	1
Хадылин бэюмэрин толгокит хуктывуктэвдэн камникатчэрэкин, ачинӈивдяӈа.	В лайке можно уничтожить охотничий инстинкт, мешающий ездовой собаке работать.	1
Гогомон качиканман умукэнду иргичиткэрнун, сулакиткарнун, амакаткарнун дявучами, бэюмэчин оридун, качикан этэвки бэйӈэл ӈосиватын амтамудями, иргичи, сулаки, амака удялватын этэвки ичэмурэ.	Если щенка лайки держать вместе с волчатами, лисятами, медвежатами, то к тому времени, как придет пора начинать охоту, щенок перестает интересоваться запахами от зверья привычных ему пород и не обращает внимания на след волка, лисицы, медведя.	1
Гогомон дюлэски толгокит хуктывуктэвкэ одяӈа.	Лайка в будущем богатый материал для обновления всей породы ездовых собак.	1
Тар-да бими гогомон эсикэкэн эчэ толгокит хуктывуктэвун ӈинакин биси.	Но пока лайка не ездовая собака.	1
Уралдук часки востоктыки аятмасал тыливкэл (улгурил) толгокит хуктывуктэвкэлдули ӈинакирдули.	Чем дальше на восток от Урала, тем хуже со сведениями о ездовых собаках.	1
Бираду Индигиркаду хапимал (лукучиячил) ӈинакир.	На р. Индигирке мохнатые собаки.	1
Нуӈарватын „хохолилди“ гэрбичивкил.	Их даже зовут „хохлами".	1
Яна, Колыма, Анадырь дяпкалитын.	Яна, Колыма, Анадырь .	1
Хэгдымэмэл дуннэл.	Огромные, необозримые края!	1
Таду элэ ӈинакирди гиркувкил.	Кроме как на собаках, там ни на чем не ездят.	1
Ады-ка тала ӈинакир бинэрэ?	А сколько там собак?	1
Ңи-дэ эчэ сарэ.	Неизвестно.	1
Аямамалду, тыкила дукувчалду энциклопедиялду, кэтэмэмэлвэ ӈинакирдули тыкила тыливкэндерилду толгокит хуктывуктэвурдули ӈинакирдули угукумамат дукувчал: эрилду энциклопедиялду гунмувдерэн северду самоедылду эргэчир ӈинакир биси тадук эли-да эчэ гунмувдерэ.	Замечательно, что в самых подробных энциклопедиях, сообщающих множество удивительных подробностей о собаках во всем почти бесконечном разнообразии их пород, ездовые собаки только упомянуты в трех-четырех строчках: на севере у ненцев есть такие собаки — более ничего.	1
Дюпкэки толгокит хуктывуктэвурдули ӈинакирдули дукувчал книгал ачир.	Обстоятельной книги, подробного, основанного на серьезном изучении, исследования о ездовых собаках не существует.	1
Элэ холоктол, угукукар бэюмэчимнил журналилдутын дукувчал улгурил биси	Только случайные, отрывочные, иногда давнишние заметки, рассеянные по охотничьим журналам.	1
Экума-да толгокит хуктывуктэвурдули ӈинакирдули литература ачин.	Больше нет никакой литературы о ездовых собаках.	1
Толгокит хуктывуктэвур ӈинакир эӈэсимэмэл, дяличимамал (иртэчимэмэл), тадук юктамамал, тоӈномомол.	А они, ездовые собаки, так сильны и умны, так смелы, преданы и верны.	1
Нуӈартын сомат гэлэвдерэ дюкэчивэ Севервэ нуӈардутын давдывдан.	Они необходимы для покорения ледяных пустынь Севера.	1
Тарит нуӈарватын аят иссле- доваивдядяӈа, луху (эласа-да) хэрипчэвдедеӈэ.	Поэтому они заслуживают самого пристального исследования и постоянного внимания.	1
Эя овувдяӈаӈин.	То, что необходимо сделать.	1
Хуктывуктэвур ӈинакир дяритын овувдяӈа овчаркэл дяритын овувнагачинин.	Надо сделать для ездовых собак то, что сделано для овчарок.	1
Овчаркэл этэетчэвкил иргичилдук сэсирвэ, этэетчэвкил магазинилва, складылва нэкулвэ дёроколдук, этэетчэвкил шпионилдук государстводылва границалва.	Мы онимаем под таким обозначением сторожевых собак, охраняющих стада от волков, магазины, склады от воров и границы государства от шпионов.	1
Элэкинди савча, он ӈинакиндыл питомникил иӈимэмэду Северду овуврилитын.	Достаточно уже выяснено, как строится питомник для собак в суровом климате Севера.	1
Нямадил ӈинакир умукэн гектар одяӈаду дуннэду эвкил бидерэ иманнава коронӈина бэе улэнэдун.	Сотня собак помещается на площади в 1 га не в самодельных норах, выкопанных в снегу.	1
Ңинакир бидевкил молдук овчалду ӈинакин дюдун, хэктэлди, ороктолди, инӈактолди хэктэвделду.	А в деревянных будках с подстилкой из соломы, из еловых веток, из осоки.	1
Ңинакин хэгды авгара бисикин ӈинакиндун полъя ачинди дюян овдяӈа.	Будка вполне здорового пса в крайнем случае может остаться и с непокрытым полом.	1
Укэчэнду хутэӈдеӈэду тара эми некэрэ качикарвэ укувдериду дюян нямапчут, эдэн доӈоторо овдяӈа.	Но для самки, готовой принести или кормящей щенят, во что бы то ни стало следует приготовить логово, дающее некоторую теплоту, прикрывающее от морозной вьюги.	1
Питомник готавча бивки.	Питомник окружен оградой.	1
Илин олдонин олдоксолди готавча, умукэн, дыгин олдонин сеткэт готавда (даливча).	С трех сторон ограда из досок и с одной — из сетки.	1
Укэчэрду готоятын оӈнара олдоксочигидавэ готава улбулэ, оёклон купувчат.	Гнезда устраивают для щенных самок вдоль дощатой части ограды, закрытой навесом.	1
Хуктывуктэвур ӈинакир мэнэкэр бэее ачир хутэӈнэктын иӈиндун доӈотонол кэтэмэмэ качикар бувкил.	Щенки замерзают или уродуются непосильным холодом при обычном образе жизни у ездовых собак.	1
Бунэтын кэтэдитын он-да эдеӈэ таӈуватын бучэлвэ саврэ.	Никакому учету не поддается число таких щенков.	1
Тыливгэн хуски, тала иду асал качикарду бэлэрэктын, аямамал, маннимамал ӈинакир овкил.	Наоборот, известно, что там, где женщины сколько-нибудь помогают щенкам, вырастают хорошие, крепкие собаки.	1
Туги нанаил, нымыланил асалтың качикарду бэлэдевкил, тарит нуӈартын ӈинакиртын аяткумамал, манниткумамал ӈинакир биси.	Например, у нанайцев, у нымыланов вырастают самые лучшие, самые крепкие собаки.	1
Укэчэн качикарвэ укувдери коронду тырганила бидедеӈэӈин.	Собака, кормящая щенков, помещается в гнездо дней на 40.	1
Тардалан качикар хэгдыл овкил.	Щенки за это время, конечно, подрастают.	1
Нуӈартын хуктыктэкитъетын купчучи готар дагалин хокторонотын оӈнара.	Для их беготни возле навеса отгораживается коридор.	1
Сагдыл ӈинакир бидерилтын дюлтын туги-дэ хэрэкэгивувки далганди — олдоксолди.	Ряды будок, занятых взрослыми собаками, также отделяются перегородками.	1
Кэӈулит хуктыктэдерилвэ ӈинакирва хэрипчэдеридук, ӈинакирва готавчалвэ ичэтчэми (хэрипчэдеми) эимкундымэр (аятмар).	Очевидно, много проще следить за десятком собак, чем за бегающей на свободе сотней.	1
Умукэн бэе 30 ӈинакирва этэеттэн элэкин.	Одного человека достаточно для надзора за 30 собаками.	1
Качикан дюр бегачи оракин, нуӈанман алагули- ӈнара бэевэ долчачивки одан, тадук ипкэнмэ долдывки одан.	Первоначальное обучение, уроки послушания, команда начинаются для щенка с двухмесячного возраста.	1
Ңинакин умукэн анӈаничи оракин, нуӈандун толгокит хуктывуктэлиӈнэрэ.	В езду собака должна поступить в возрасте не ранее 1 года.	1
Ңинакин надан бегачи оракин савуливки, часки уливувдедеӈэвэн-ӈу, урэксэвэи сигивдеӈэвэн-ӈу.	На седьмом месяце существования собаки выясняется, стоит ли собаку кормить дальше, не выгоднее ли взять от нее мех.	1
Лухул огдокол (шубал), дулугилдук ӈинакирдук овчал, чиявэ униеткичилду рынокилду сомат тамурат таӈивувкил.	Пушистые шубки полувзрослых собак очень ценятся на пушном рынке.	1
Тарит огдокол (шубал) питомникту кэтэвэ доходва будеӈэл.	Они могут дать хороший доход питомнику.	1
Хуктывуктэвурвэ ӈинакирва долболтоно аяндук (ӈэнэдук) дюлавэр мучумил.	Ездовых собак кормят вечером по возвращении из поездки.	1
Тыматнэ сурулденэ ӈинакирва улими эвки ая биси.	Давать корм утром перед выездом напрасно.	1
Ңинакир аран толгокива ирудявкил, тадук девнэвэр упкатван исэвкил.	Собаки, едва потянут нарты, выплюнут все, что недавно проглотили.	1
Долболтоно улидеми ӈинакир татывкил он-да дэруми тыргани муданиллакин дюлавэр элэдэливкил.	Кроме того, вечерняя кормежка приучает собак, как бы ни устали, в конце дня стремиться домой.	1
Ңинакир девми этэми дэрумкичэдеӈэӈитын.	После кормежки собакам дается отдых.	1
Эсиктын дэрумкичэрэ аяткумама-да дептылэ эвки перевариваилчара.	Иначе самый лучший корм не переваривается.	1
Упкат ӈинакир умунтэгинди хавалдядатын толгокива ирудярил ӈинакир тырганитыкин хуктытэдеӈэӈитын.	Ежедневный пробег необходим для упряжки с тем, чтобы все собаки работали равномерно.	1
Илмактава ӈинакинма, эсинмэ толгокива ирусина, эт, он улими?	Чем, как кормить собачью молодь, еще не бывшую в упряжке?	1
Эр ургэпчумэмэ вопрос.	Это наиболее сложный вопрос.	1
Ңинакир девмэчинтын городу тэдет таӈивча.	Собачьи рационы вычислены довольно давно с совершенной точностью.	1
Тоӈнот установивча (тыливчэ) ӈинакинма элэкинди уливдедеӈэ, ӈинакин аят балдыдядан, аят бидэн, аят хавалдядан.	Твердо установлено, что собаку надо кормить достаточным количеством веществ, необходимых ей для полного развития, для жизни и надлежащей работы.	1
Таблицалва, тыкила ӈинакир дептылэлтын составван ичэвкэтчэрилвэ, тэлинӈэ бакавдяӈа.	Таблицы, подробно показывающие состав собачьих кормов, найти легко.	1
Эливэр-ты эчэ гунмувдерэ.	Не в том дело.	1
Элэ толгокит хуктывуктэвур ӈинакир гэлэвде- рилдутын дуннэлду элэ уллэмэт, олломот эвки ачин биси, тала экумат девдэтын ачин бивки.	В тех местах, где только и нужны ездовые собаки, часто случается, что не только нет мяса или рыбы, но совсем нечего есть.	1
Таргачин оллакин, савдеӈа Америка фабрикалдуви тын аялва, эюмкурвэ ӈинакирду консервалва ориватын.	В таких случаях надо знать, что у американцев особые фабрики выделывают собачьи консервы, дешевые и вполне доброкачественные.	1
Тарил консервал уллэдук-вэл, оллолдук-вал банкаду овчал бивкил.	Это что-то вроде соуса из мяса или рыбы в жестянках.	1
Халдун пряниккачин килтырэнмучэл бивкил.	А также сухие брикеты, похожие на пряники.	1
Талавэр овчал дептылэл гороло ӈэнэдерилду ӈинакирду, тара эми некэрэ горот кира-дун бисилду, тадук дюду бивкэлду ӈинакирду гэлэвдерил (декивкил).	Там выработаны типы кормов, подходящих для собак на дальние переезды или пригодных на месте, дома.	1
Таргачира консервала овки одави татыгавувдяӈа.	Необходимо научиться приготовлению таких консервов.	1
Таргачирва дептылэлвэ демут будерилдулэ ӈинакирдула ӈэнэвмэлчэми ая, туги-дэ оллорикталва девдерилдулэ ӈинакирдула ӈэнэвмэлчэми ая.	Их выгодно перебрасывать не только в те места, где собаки дохнут с голода, , но даже туда, где собаки напрасно едят лососину.	1
Тэвуми эюмкурэ ӈинакир дептылэетын дептылэӈилми бэел гундевкил упкатван эду-да эдеӈэе декира, ӈинакирду нодувдядяӈа.	Но прежде чем приняться за выделку удобно перевозимых собачьих кормов, надо отказаться от взгляда, будто все, негодное уже никуда, полагается бросать собакам.	1
Эр эрувэ дялва эдеӈэ долчачивра.	Это дикий взгляд.	1
Заводылду производствол эмэнтэлтын, уллэвэ-вэл, оллово-вол одярилӈи, ӈинакирду девдэтын бувдеӈэ.	Остатки от производства на заводах, заготовляющих мясо или рыбу, должны итти на корм собакам.	1
Тарилва ӈинакирду девдэтын булми ичэчивдеӈэ эдэн ӈинакинду эру биси.	Но только остатки, содержащие нужные для жизни вещества, а не вредные отбросы, подлежащие уничтожению.	1
Заводылду, Госторг факториялдун, научнаилду станциялду бидеӈэӈитын ӈинакиндыл питомникил, населениеду ая сэксэчилэ ӈурила будерил.	При заводах, при факториях Госторга, при научных станциях должны быть учреждены хотя бы небольшие питомники ездовых собак для раздачи населению чистокровных производителей.	1
Иду-таду бисил голомол савувулдяӈаӈитын, нуӈартын кэтэт- мэр одяӈаӈитын, нэкчэгэричил депылэчил одяӈатын.	Разбросанные кое-где и кое-как поварни должны быть приведены в исправность, увеличены в числе, снабжены запасами корма.	1
Питомниктыкинду правилое овдяӈа эруе ачина ӈинакина эдэтын тэрэгэрэ.	В каждом питомнике за ненарушимое правило должно быть принято, что собаку без вины бить нельзя.	1
Элэ сомамали эрули ӈинакинма дуктэвдеӈэ, нуӈан тылдэн эли нуӈанман идакадяриватын.	За серьезный проступок можно высечь ремнем только с тем, чтобы собака поняла, за что наказана.	1
Обычайва нёгухитылва-ӈурилва актариватын ачинӈивдяӈа, толгокитовурду ӈинакирду эруе ӈинакира эдеӈэ дюгувдерэ.	Гибельный для породы обычай уродовать лучших бастыно-производителей надлежит искоренить, а ввоз собак из пород, чуждых ездовой собаке, строго запретить всюду, где ездят на собаках.	1
Толгокит хуктывуктэвурвэ ӈинакирвэ регистрируилми элэли таӈивдяӈа, таӈуватын, анӈаниватын, аяватын, авадыдук ӈинакирдук юнэвэтын.	Регистрация ездовых собак необходима с точным указанием не только их числа, но и возраста, качеств, происхождения.	1
Питомникилду, заводылду, голомолду ӈинакирва гокчанмуканивдяӈа, каӈкит хуктыдэтын, тэвувэ ӈэнэвдэтын. 	При питомниках, заводах, поварнях надо устраивать собачьи бега, состязания на скорость, на перевозку клади.	1
